time,sample,raw,baseline,highpass,filtered,centered,detected_event,detector_state,current_lane,score,streak,lives,filter_type,baseline_alpha,smoothing_alpha,moving_average_window,threshold_multiplier,refractory_ms
24.939553624994005,958,34276,33097.72462058848,1178.2753794115197,375.5759506312929,683.5106598070731,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.951268916993286,959,34336,33103.915997485536,1232.0840025144644,546.8775610079272,854.8122701837074,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.993203499994706,960,33919,33107.99141749811,811.0085825018905,599.7037653067198,907.6384744825,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.004900208994513,961,33681,33110.856460410614,570.1435395893859,593.791720163253,901.7264293390332,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.046473624999635,962,32767,33109.13717810856,-342.1371781085618,406.60594050889006,714.5406496846703,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.05833349999739,963,32509,33106.136492218015,-597.1364922180146,205.8574539635092,513.7921631392894,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.09807574999286,964,32966,33105.43580975693,-139.43580975692748,136.79880121942188,444.7335103952021,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.109658041998046,965,32707,33103.44363070815,-396.4436307081487,30.150314833907785,338.08502400968797,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.151557749995845,966,33998,33107.91641255461,890.0835874453915,202.13696935620447,510.0716785319847,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.161844791990006,967,33641,33110.581830491836,530.4181695081643,267.7932093865964,575.7279185623765,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.20319970899436,968,33402,33112.03892133938,289.96107866062084,272.2267832414013,580.1614924171815,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.213129041992943,969,33085,33111.903726732686,-26.903726732685755,212.4006812465839,520.3353904223641,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.25527933400008,970,34276,33117.72420809902,1158.2757919009819,401.57570337746347,709.5104125532437,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.267052416995284,971,33919,33121.730587058526,797.269412941474,480.71444529026553,788.6491544660457,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
25.30655191699043,972,33303,33122.636934123235,180.36306587676518,420.64416940756547,728.5788785833456,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
